Unnamed: 0.1,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
3314852,3314852,CC(=O)N1CCc2cc(-n3c(O)c(C(F)(F)CN)[nH]c3=O)ccc21,3.225,3.47,3.848,3.864,3.988,4.009,4.062,4.325,4.793,4.844,4.932,5.201,5.286,5.29,5.304,5.364,5.549,5.674,5.689,5.759,5.812,5.891,5.955,6.047,6.052,6.155,6.167,6.234,6.281,6.376,6.428,6.517,6.533,6.569,6.608,6.643,6.655,6.681,6.801,6.813,6.925,6.933,7.001,7.033,7.087,7.098,7.145,7.164,7.188,7.195,0.01855409,0.15807344,0.00094869,0.00047398,0.00180633,0.00376626,0.06148983,0.40880052,0.00036986,0.01005599,0.00039063,0.00213609,0.00192009,0.00131058,0.00421432,0.06492309,0.07658992,0.00624313,0.00560997,0.05035362,0.04896514,0.01748353,0.21554549,0.09068955,0.00764234,0.03101225,0.00416066,0.00354221,0.00405258,0.00500529,0.14993092,0.00302468,0.00240941,0.05105738,0.03466051,0.03252216,0.05071568,0.01125219,0.01047973,0.0130305,0.00409464,0.00135358,0.00401949,0.0022363,0.00056074,0.00679373,0.00296438,0.01939203,0.00656967,0.04942049,-1930664.9999993264,3.5927673474232606,1.2179258888886026,-0.0094764640688634,0.2625348215748693,0
2758371,2758371,CCCc1cc(NC(=O)Sc2nnc(COc3ccccc3)n2-c2ccccc2OC)n[nH]1,3.718,3.849,4.009,4.072,4.186,4.28,4.33,4.398,4.412,4.45,4.492,4.521,4.523,4.537,4.548,4.592,4.594,4.693,4.706,4.776,4.787,4.799,4.813,4.822,4.848,4.879,4.964,4.985,5.003,5.039,5.063,5.075,5.093,5.107,5.137,5.164,5.222,5.239,5.24,5.256,5.279,5.303,5.336,5.347,5.353,5.393,5.395,5.415,5.437,5.453,0.00791635,0.00027705,0.00287939,0.02733955,0.00862191,0.00127961,0.00131362,0.00034949,1.538e-05,0.05578336,0.01195005,0.00080435,0.00781988,0.02543622,0.01536387,0.00643747,0.00119366,0.00095762,0.00652028,0.00036371,0.0033616,0.0005312,0.00128155,0.00041433,0.00380012,0.00050587,3.775e-05,0.05781199,0.02939587,0.00682921,0.01283557,0.0069509,0.02489796,0.00211079,0.01068945,0.21079392,0.04027795,0.00764044,0.00312107,0.00809077,0.00533228,0.0049636,0.01738125,0.00570278,0.01372402,3.944e-05,0.00146271,0.00544082,0.0025472,0.07025693,-2487145.9999991306,-4.135324524975781,-2.331882604491768,-0.1434872752015583,-0.1046238165537654,0
400695,400695,Cc1ccc(COCC(=O)N(CCC(C)C)c2c(N)n(Cc3ccccc3)c(=O)oc2=O)cc1,3.363,3.414,3.538,3.554,3.583,3.605,3.73,3.749,3.777,3.96,3.993,4.041,4.162,4.208,4.42,4.462,4.487,4.582,4.629,4.646,4.67,4.693,4.722,4.775,4.793,4.802,4.813,4.845,4.86,4.889,4.923,4.949,5.007,5.049,5.084,5.115,5.136,5.149,5.16,5.169,5.2,5.262,5.267,5.311,5.315,5.356,5.37,5.4,5.424,5.443,0.00125384,7.867e-05,0.00016501,0.0001622,0.00029074,2.65e-06,0.00079327,0.00910826,0.0008607,0.01704822,0.00630731,0.00020142,9.624e-05,0.00014333,0.01180816,0.00209328,0.03080992,4.688e-05,0.00068896,0.00423298,0.00011956,0.00021251,1.184e-05,0.02408804,0.00043567,0.01349288,0.00046365,1e-06,0.00158146,0.00260256,0.00078783,0.00157739,0.03532768,0.009778,0.01247976,0.00374515,0.00321182,0.00145064,0.00582131,0.04519045,5.362e-05,0.00015754,4.911e-05,0.01335689,0.01231295,1.845e-05,0.00194671,1.863e-05,0.00395148,0.00163734,-4844821.99999831,-5.37549795386907,-0.9245379073124628,-0.0196226549170888,0.4874021044106873,2
9973253,9973253,Cc1nc(N2CCN(c3cc(C4CC4)nc(N)n3)C2)n[nH]1,4.027,4.633,4.716,4.76,4.788,4.988,5.105,5.3,5.342,5.41,5.601,5.654,5.713,5.906,6.069,6.218,6.262,6.307,6.372,6.415,6.456,6.508,6.513,6.521,6.612,6.722,6.815,6.88,6.908,6.91,6.951,6.966,6.983,7.106,7.126,7.176,7.21,7.244,7.359,7.375,7.405,7.458,7.575,7.585,7.605,7.617,7.779,7.807,7.864,7.881,0.00024311,0.00345299,0.03994435,0.05560407,0.01048606,0.03667681,0.00011782,0.00232503,0.0013853,0.00472046,2.197e-05,0.23428398,0.00228636,0.00060568,4.1e-06,0.41575962,0.06424892,0.00054741,0.00011838,0.01004113,0.21878301,0.00437244,0.05202078,0.00788206,0.00182463,6.155e-05,0.00029238,0.0067553,0.04192447,0.03199635,0.01952781,0.1432202,0.27667686,0.01124578,0.02100395,0.00744704,0.02542647,0.01663856,0.19176174,0.00315373,0.13215181,0.074375,0.02321534,0.00787256,0.00292795,0.0028366,3.14e-06,0.02019908,0.00531338,0.04959081,4727735.999998349,7.970601983272476,-0.2119035903481547,0.1571187290183746,0.1880276557839795,1
6649528,6649528,CCOc1ccc(OC)cc1CN(C)C(=O)C1(Oc2ccc(C#N)cc2OC)CC1,3.467,3.543,3.625,3.961,3.975,3.977,4.024,4.107,4.16,4.2,4.471,4.487,4.656,4.808,4.863,4.876,4.884,4.918,5.005,5.006,5.11,5.186,5.194,5.222,5.304,5.335,5.39,5.517,5.526,5.643,5.68,5.708,5.711,5.765,5.806,5.835,5.905,5.969,6.015,6.025,6.025,6.063,6.07,6.119,6.127,6.159,6.19,6.222,6.251,6.284,0.00172268,0.02616185,0.00096071,0.00078452,6.908e-05,0.00049515,0.00382395,0.09087758,0.00828091,0.11813295,0.00025551,5.276e-05,0.05440439,0.00034777,1.902e-05,0.00052827,0.00141947,0.00037601,0.0003345,0.00016912,0.07152595,0.04203796,0.0039583,0.00098072,0.14251576,0.02111993,0.00514585,0.00093864,0.00254256,0.00434591,0.01381127,0.00158861,0.00047799,0.00982431,0.17215069,0.06086813,0.13518839,0.04415763,0.02159065,0.00434358,0.000311,0.026624,0.04164274,0.00171289,0.00043403,0.04721287,0.04968061,0.0010194,0.19774725,0.01412132,1404010.9999995106,-1.181640037872299,-0.1301174968412134,0.3555628153475033,0.2338811203736059,3
1638006,1638006,CN1CC2(CCCN(C(=O)n3cc(CNS(C)(=O)=O)c(Oc4ccncc4)c3)C2)C1,3.663,3.713,3.772,3.839,3.984,4.052,4.162,4.23,4.325,4.34,4.431,4.459,4.474,4.483,4.585,4.66,4.699,4.769,4.857,4.98,5.157,5.175,5.269,5.35,5.435,5.469,5.531,5.568,5.577,5.582,5.651,5.721,5.763,5.79,5.801,5.824,5.828,5.886,5.914,5.937,5.937,6.049,6.055,6.148,6.157,6.159,6.163,6.171,6.173,6.225,1.557e-05,0.0008328,0.00011578,0.01215326,0.00036269,3.268e-05,0.00063392,0.00013706,3.607e-05,0.00216479,0.00364024,0.16067865,0.00279816,0.03408747,0.00474771,1.756e-05,0.01683916,0.00027922,0.0653859,9.461e-05,0.06466755,0.00290046,0.06702124,0.00130677,4.007e-05,1.15e-06,0.00162097,0.00106899,0.00025318,0.00875397,0.00107018,0.00926305,0.00451097,0.00021439,0.00036649,0.01496859,5.83e-06,0.07402227,5.773e-05,0.00037934,0.00193753,0.00079072,0.00734887,0.00100236,0.00099223,0.00029817,0.05678317,0.00909807,0.00597921,0.00088815,-3607510.999998741,-1.2747075280757114,-0.343160148501384,0.6251113158967317,0.3366768741617301,2
7999463,7999463,CCN1CCN(Cc2ccc(S(=O)(=O)CC(F)F)cc2)C1=S,2.28,2.588,2.655,2.957,3.456,3.822,4.024,4.49,4.841,4.982,5.05,5.091,5.138,5.358,5.394,5.439,5.507,5.545,5.605,5.756,5.78,5.792,5.807,5.847,5.88,5.884,5.97,6.131,6.169,6.188,6.204,6.212,6.278,6.432,6.462,6.504,6.542,6.579,6.592,6.666,6.72,6.739,6.743,6.828,6.881,6.892,6.947,6.955,6.969,7.018,0.00134869,0.0032089,0.0002156,5.132e-05,0.01272714,0.00059291,0.00021964,0.00537372,3.705e-05,0.00578829,0.15571933,0.01176977,0.02653043,0.00130185,0.06721259,0.02022668,0.00142356,0.00272216,0.00140432,0.00015877,0.12481912,0.00959259,0.12579043,0.0452336,0.00017277,0.00269695,0.00195032,0.00052193,0.00154583,0.00305133,0.00561082,0.00520176,0.00985177,0.09487395,0.12603107,0.2259133,0.16081638,0.00828982,0.16155082,0.00983427,0.00773773,0.00171935,0.00560238,0.00287597,0.00324037,0.00217599,0.00231209,0.00037526,0.00012445,0.00788267,2753945.9999990384,2.324327096798755,2.254939987630534,-1.285392544608121,-0.3890455987474243,3
5171646,5171646,CC(=O)NCCN(C)Cn1nnc(-c2ccc(OC3CCCC3)cc2)n1,3.846,4.119,4.249,4.361,4.386,4.532,4.56,4.731,4.804,4.996,5.004,5.072,5.191,5.221,5.268,5.317,5.351,5.436,5.457,5.536,5.617,5.658,5.694,5.727,5.913,5.928,5.945,5.974,5.987,6.055,6.164,6.222,6.275,6.29,6.292,6.394,6.411,6.438,6.468,6.493,6.511,6.52,6.543,6.566,6.595,6.618,6.661,6.709,6.721,6.739,5.005e-05,1.66e-06,0.25143435,0.06539211,8.703e-05,0.00051218,0.23468417,0.00128982,1.816e-05,0.00032566,0.01069855,0.00052232,0.07218679,0.00263091,0.00075036,0.00197911,1.74e-05,0.00059848,0.0292098,0.00151798,0.01145133,0.00734103,0.00241449,0.01646183,0.02068426,0.00433897,0.00766349,0.0200578,0.03194208,0.03112933,0.05815348,0.01406102,0.09553733,0.02182542,0.05404972,0.02673017,0.13270629,0.00022456,0.00207698,0.00027718,0.00129547,0.0016489,0.03714365,0.03463238,0.00194967,4.48e-06,0.01920458,1.51e-06,0.00095385,0.00030672,-73870.99999997573,2.327820430911949,-0.7476660724591493,0.204416162514333,0.1324890252250907,4
9990989,9990989,Cc1ccccc1OCc1noc(Cc2ccc(OCCOc3ccccc3)nc2)n1,3.838,3.844,4.284,4.286,4.359,4.445,4.564,4.572,4.616,4.619,4.629,4.651,4.685,4.695,4.732,4.758,4.76,4.771,4.803,4.86,4.949,4.999,5.018,5.073,5.076,5.09,5.119,5.121,5.139,5.212,5.224,5.28,5.3,5.327,5.365,5.392,5.415,5.439,5.45,5.463,5.467,5.524,5.534,5.541,5.552,5.56,5.586,5.616,5.635,5.64,1.879e-05,0.00050673,0.00049979,0.00341797,9e-08,8.29e-06,0.0234707,0.01732189,0.00066997,0.00186111,0.00098964,0.01783013,0.01183586,0.04315272,0.00886145,0.0304105,0.00113444,0.00043352,5.77e-06,2.126e-05,0.00046909,0.02039436,0.00107849,0.01443182,0.0003259,4.027e-05,0.00330775,0.05025025,0.00062826,0.00127131,0.00248493,2.086e-05,1.429e-05,0.02102678,0.1686606,0.11094416,0.00148821,0.02002225,0.01530613,4.3e-06,0.0001043,0.01831837,6.999e-05,0.00043749,0.00636471,5.628e-05,0.00091007,0.00587005,2.75e-05,1e-08,4745471.999998344,-2.865223732269108,-2.408618228871069,-0.1031057699925063,-0.1775460626802098,1
215447,215447,CCOc1ccc(NCC(=O)N2CCCC2)cc1S(=O)(=O)NCCc1cnccc1C,3.452,3.511,3.617,3.717,3.74,3.924,4.033,4.066,4.203,4.27,4.393,4.407,4.416,4.515,4.611,4.621,4.695,4.72,4.789,4.861,4.881,4.922,4.976,5.019,5.079,5.17,5.174,5.224,5.236,5.248,5.277,5.281,5.381,5.438,5.448,5.535,5.556,5.576,5.601,5.635,5.647,5.695,5.721,5.749,5.779,5.826,5.869,5.925,5.947,6.015,0.03729168,0.00054631,0.01425927,0.00133741,0.00283575,1.45e-05,0.00033947,1.7e-06,0.00019696,3.83e-06,0.00103223,1.246e-05,0.00604662,0.00012187,3.78e-06,0.00389901,0.00093648,0.00017574,0.055864,0.00190875,0.00617356,0.08885638,0.01387649,0.00280555,0.01534644,6.62e-06,0.00712201,0.0088035,0.01203831,0.00025952,0.00029136,0.00214672,9.781e-05,0.00043452,0.00173246,0.00135008,0.00475449,0.00055554,0.0126756,0.00050542,0.00252095,6.98e-05,0.05115929,0.0025506,0.00042569,0.01425271,0.00465209,0.19953861,0.01827726,0.02927317,-5030069.999998244,-2.965125435567579,-0.6173821468278466,0.1884854423744792,0.0870323406370749,2
2377949,2377949,O=C1CCN(c2nnc(-c3ccc(F)nc3)n2CCc2cccnc2)C1,3.282,3.492,3.733,3.822,3.871,3.903,3.956,4.068,4.13,4.199,4.272,4.353,4.375,4.41,4.446,4.472,4.489,4.558,4.579,4.592,4.602,4.661,4.667,4.776,4.812,4.828,4.831,4.916,4.964,4.978,4.995,5.044,5.078,5.139,5.171,5.182,5.205,5.213,5.214,5.227,5.328,5.354,5.362,5.403,5.458,5.466,5.506,5.574,5.59,5.638,0.00463974,0.00143728,0.00931425,9.16e-06,0.0738335,0.0009419,0.0012196,3.534e-05,5.445e-05,0.00010512,0.00019645,2.212e-05,0.0001097,0.00275566,0.00649818,0.00026829,0.00247967,0.00019101,0.00032695,0.00084215,0.00039391,0.00019509,0.01082196,1.082e-05,2.253e-05,0.00089564,0.00421335,0.00835557,0.0152114,0.00818996,0.00124114,0.00843545,0.0068151,0.00082075,0.00938586,0.02470495,0.00111732,0.02751321,0.03599564,0.00585793,0.00688695,0.00884157,0.00875151,0.00388811,0.00328597,0.00043568,0.01916023,0.09329042,0.02484947,0.00171121,-2867567.9999989974,-4.660536266151322,-1.2804021069989775,0.0437118794610963,-0.1523947191342638,0
9811638,9811638,C=C(Cc1ccccc1)CN(OC)C(=O)Nc1ccc2c(c1)CCc1ccccc1-2,3.632,3.683,3.772,3.83,3.924,3.946,4.012,4.129,4.175,4.179,4.262,4.279,4.321,4.376,4.412,4.525,4.579,4.62,4.64,4.658,4.729,4.744,4.841,4.851,4.932,4.939,4.965,4.973,5.042,5.054,5.086,5.105,5.176,5.193,5.221,5.239,5.296,5.308,5.33,5.351,5.377,5.39,5.399,5.404,5.415,5.438,5.511,5.521,5.589,5.6,0.00470748,0.00235752,0.00081202,0.53416583,0.00192396,0.02744612,6.66e-06,2.581e-05,0.00240675,0.0008844,0.00034471,9.703e-05,0.01089295,0.00281014,8.929e-05,0.00018129,0.00514989,0.00033348,5.595e-05,7.115e-05,9.52e-06,0.00031297,0.03536728,0.00650058,0.08242687,0.00078653,0.00094288,0.0005402,0.00048331,3.28e-05,7.477e-05,0.02582621,0.0020765,0.00778228,5.905e-05,0.05890052,0.00109593,0.04183705,0.01920472,0.00069145,0.04008752,0.00158284,0.02612054,0.00161032,0.00279207,0.00143613,1.009e-05,0.00069148,0.02703296,3.358e-05,4566120.999998408,-4.285767857951637,-1.4598194293329323,0.1619458301168068,0.199184912650393,1
9681158,9681158,CCCNC(=O)Nc1cccc(NC(=O)c2coc(Cc3cccc(F)c3)n2)c1,3.178,3.265,3.425,3.573,3.592,3.66,3.681,3.683,3.737,3.841,3.974,4.096,4.195,4.287,4.293,4.342,4.389,4.395,4.43,4.504,4.59,4.664,4.694,4.896,4.903,4.953,5.011,5.06,5.07,5.114,5.12,5.171,5.213,5.299,5.305,5.32,5.379,5.433,5.453,5.489,5.514,5.561,5.618,5.662,5.721,5.737,5.765,5.787,5.796,5.837,7.973e-05,6.072e-05,0.00062149,0.00205425,0.00075481,0.05149625,5.326e-05,0.00351885,3.29e-05,0.00014339,6.1e-07,0.00080896,0.06122633,0.00538936,0.00276516,0.00642742,0.0084955,0.08996376,0.0039502,5.368e-05,0.00086648,0.057831,0.00034087,0.16180035,0.00711862,0.00037135,0.00861868,0.02358553,0.02407251,0.00054812,0.06246541,0.03233093,0.06250353,0.01915898,0.00013105,0.00244029,0.05532731,0.04691659,0.00055541,0.00053257,0.00465767,0.00845474,0.00019344,2.814e-05,0.0010353,0.03683765,0.26922277,0.09931479,0.07141435,0.08657106,4435640.999998453,-4.404876923235801,-0.0247057017487636,0.6104792003637989,0.1811003753167201,1
1009040,1009040,Cc1occc1C(C)(C)OC(=O)NC1CCCCCN(CC(=O)N(CC(N)=O)Cc2ccccc2)CC1,3.598,3.611,3.627,3.628,3.871,3.879,3.884,3.887,3.934,3.948,4.119,4.132,4.581,4.595,4.673,4.687,4.74,4.753,4.854,4.858,4.9,4.918,4.932,4.946,4.95,5.023,5.049,5.102,5.163,5.223,5.265,5.296,5.304,5.401,5.533,5.543,5.547,5.61,5.618,5.624,5.656,5.704,5.713,5.717,5.764,5.815,5.828,5.912,5.915,5.922,0.00046562,1.368e-05,0.00794023,0.00531187,0.0001378,0.00338473,4.722e-05,0.00011481,0.00044046,0.00158564,1.39e-06,3.25e-06,0.00011173,0.00043537,2.11e-06,2.3e-07,0.00138458,0.00034742,0.00011676,0.00057834,2.688e-05,0.00018892,1.02e-06,1e-07,0.00215641,9.834e-05,0.00114117,2.22e-06,1.07e-06,4.4e-07,0.00061938,7.577e-05,0.00209898,0.00075417,0.00012078,3.609e-05,5.1e-07,0.00040827,0.01734907,3.9e-07,4.11e-06,9.43e-06,0.00663892,1.013e-05,0.04655494,9.95e-05,1.53e-05,0.00026318,3.57e-06,0.10159579,-4236476.999998522,-3.191984650194597,-0.574254164265962,0.3737303678073242,0.3801969290524947,2
4413855,4413855,COC(CN(C)CCOCC1CC1)C(=O)CCCN(C)C,3.939,4.037,4.234,4.583,5.153,5.785,6.018,6.122,6.147,6.273,6.449,6.535,6.677,6.724,6.836,6.903,6.971,7.027,7.056,7.244,7.354,7.394,7.556,7.623,7.761,8.045,8.16,8.269,8.42,8.582,8.671,8.74,8.869,8.927,9.02,9.07,9.158,9.175,9.258,9.352,9.412,9.539,9.624,9.738,9.84,10.292,10.531,11.036,11.154,11.254,0.00202217,0.00085452,0.00733611,0.0001874,0.0004531,0.00061089,0.00104396,0.00170106,0.00233754,0.00615448,0.0013876,0.00467381,0.00207847,3.134e-05,1.904e-05,0.00019686,0.0076612,0.00836406,0.01564078,0.00803727,0.00223518,0.01051231,0.00127236,0.02125342,0.00298828,0.0380541,0.00715651,0.00993226,0.00910074,0.01342649,0.00577645,0.00152392,0.05076956,0.00204134,0.02674592,0.00015278,0.00582006,5.949e-05,0.0020546,0.00128159,0.0007275,0.02197032,0.00547122,0.00409249,0.02044274,0.00016268,0.00888848,0.01966683,0.00043573,0.00075081,-831661.9999997163,18.28942481637993,3.7926599560763337,1.7396363415556362,-1.5711420268534355,4
5391551,5391551,CN(CCCNCC(=O)Nc1ccccc1)NNC(=O)c1cnsn1,2.54,2.572,2.605,2.655,3.217,3.573,3.593,3.608,3.671,3.706,3.755,3.918,4.172,4.239,4.26,4.287,4.287,4.295,4.375,4.402,4.431,4.443,4.487,4.523,4.553,4.608,4.619,4.663,4.673,4.706,4.725,4.827,4.847,4.879,4.981,4.994,5.092,5.203,5.236,5.292,5.295,5.318,5.321,5.382,5.406,5.527,5.537,5.565,5.587,5.591,0.00838826,0.00058301,0.0002655,2.1e-07,0.00272308,6e-08,0.00140184,0.00022025,0.00011888,0.00105266,5.812e-05,0.07569425,1.321e-05,0.00011612,0.00029286,1.002e-05,9.8e-07,0.00010293,4.463e-05,1.92e-06,0.00027105,0.00028378,8.2e-06,0.00036351,0.00068786,3.282e-05,0.00037086,0.03959651,8.05e-06,0.00033473,0.01504092,0.00152631,0.00070629,0.00035745,0.26810182,0.0015667,0.00040367,5.41e-06,0.00331505,0.01656561,0.00430153,4.41e-06,0.01024211,0.00031234,3.144e-05,3.329e-05,0.00060508,0.0068021,0.00011736,0.00029904,146033.99999995084,-6.264287659567912,0.6206354554657741,-0.2107265543754538,-0.3911029240591399,4
6984761,6984761,CON=S(C)(=O)C1CCC(CNCC2(C)CC2)CC1,5.999,6.792,7.126,7.57,7.8,8.099,8.103,8.19,8.477,8.604,8.698,8.79,8.864,8.909,8.942,9.081,9.144,9.178,9.306,9.34,9.373,9.373,9.458,9.489,9.532,9.589,9.598,9.618,9.693,9.755,9.813,9.842,9.897,10.011,10.052,10.092,10.166,10.188,10.317,10.36,10.371,10.401,10.532,10.601,10.61,10.654,10.682,10.689,10.704,10.714,0.0148785,0.04464068,7.568e-05,0.11587707,0.00032712,0.07180798,0.00222521,1.914e-05,0.02252137,0.01093605,0.00046358,0.01045645,5.936e-05,0.00094839,0.00578538,0.01929811,0.00555262,0.0123557,0.00301953,0.04577085,0.00745978,0.05300229,4.31e-06,0.00101623,0.02575765,0.01180465,0.00537225,0.00016919,0.00021095,0.029641,0.00543477,0.0026241,0.0262488,0.00481839,0.00352555,0.00912875,0.00146977,0.00070633,3.742e-05,0.00255435,0.00136747,0.00185504,0.00840788,0.0021491,0.05822656,0.00069913,5.82e-06,0.0010572,0.022232,0.00020652,1739243.999999377,28.304768790330744,-2.5134349624019103,-0.7924342795055026,-0.6308468761802151,3
5999339,5999339,CCCc1nccnc1NC(=CN1CCCNC1=O)NCC(C)(C)O,2.555,3.23,3.31,3.813,3.897,3.901,4.279,4.479,4.58,4.665,4.853,4.912,5.038,5.199,5.397,5.541,5.555,5.62,5.642,5.704,5.856,5.876,6.111,6.204,6.224,6.249,6.272,6.299,6.334,6.372,6.397,6.438,6.512,6.525,6.589,6.649,6.674,6.722,6.781,6.88,6.914,6.944,6.958,6.963,6.996,7.04,7.057,7.062,7.096,7.178,0.00362815,4.89e-06,0.0534826,0.00028702,8.14e-05,0.00011847,0.0466409,0.00122945,0.0009815,0.01680954,0.00490351,0.28771331,0.01020118,0.18731487,0.11201633,0.00341672,0.05072767,0.01513373,0.03616064,0.00052655,0.0087892,0.03848504,0.00195146,0.01748885,0.02646652,0.02748012,0.0233043,0.00280036,0.02767294,0.00235138,0.00301066,0.00552926,0.0016992,3.17e-05,0.01817309,0.00326637,0.01453933,0.01519109,0.00187937,0.0030136,0.05022229,0.06722405,0.00349009,0.00922909,0.02407922,0.00182208,0.00617939,0.01329161,0.00875438,0.0202621,753821.999999735,3.368612097260307,1.8041247368884752,-0.4564054823747369,0.2006571420946099,4
7218904,7218904,CN1CCN(c2cc(COC(=O)c3cc(F)c(F)c(F)c3)ccc2F)CC1,2.248,2.703,3.005,3.438,3.461,3.767,3.91,4.096,4.195,4.301,4.469,4.499,4.514,4.58,4.633,4.695,4.812,4.931,4.985,5.087,5.126,5.211,5.254,5.337,5.428,5.5,5.52,5.575,5.595,5.602,5.674,5.684,5.708,5.748,5.751,5.794,5.803,5.844,5.925,5.966,5.969,6.052,6.059,6.088,6.09,6.107,6.234,6.258,6.279,6.31,0.00065337,7.918e-05,3.85e-06,3.423e-05,5e-07,0.00292222,0.03868579,0.00911121,6.1e-07,0.0350043,0.02169084,0.01158157,6.99e-06,0.20823396,0.0138659,0.13937335,0.00499398,4.513e-05,0.00412972,0.0115388,0.00528244,0.00028615,1.197e-05,0.00037738,0.00067597,9e-06,0.01386187,0.00052249,0.00032388,0.01177918,0.02800463,0.00490449,0.00064867,0.05433306,0.04332036,0.03859891,0.04150114,0.20206256,0.16396005,0.00074428,7.4e-06,0.00110221,0.01177966,0.02533796,0.00082615,0.23639626,0.00344313,1.131e-05,0.00700703,0.00047791,1973386.9999993127,-1.6461811786834135,1.2170782631479171,-0.5483486259479078,-0.1660481863899025,3
1462253,1462253,CNC=CCSCCNC(=O)C(C)=Cc1ccco1,2.743,3.033,3.262,3.898,4.203,4.795,4.896,4.927,5.068,5.112,5.114,5.256,5.317,5.368,5.427,5.544,5.576,5.654,5.714,5.719,5.749,5.863,5.902,5.96,6.028,6.052,6.103,6.223,6.312,6.402,6.482,6.484,6.537,6.635,6.654,6.756,6.77,6.79,6.87,6.871,6.929,6.935,6.962,6.992,7.016,7.141,7.166,7.19,7.256,7.312,7.95e-06,0.00188174,0.00311221,0.00719533,0.40804318,0.00021667,0.00014414,0.00018717,0.01169422,0.03141361,0.00432332,0.00061576,0.0115607,0.00092603,0.03124073,0.08348441,0.25571357,0.01585207,0.04320978,0.01194451,0.00624489,0.00060281,0.00099928,0.02342939,0.01660509,0.00162959,0.03200674,0.02862236,0.00097481,0.11736172,0.01595353,0.0031621,0.00015605,0.04214473,0.0572271,0.00020019,0.00572542,0.00066443,0.00181044,0.00013542,0.00278855,0.00746425,0.00925859,0.00370768,0.00071159,0.00219146,0.06359484,0.01120343,0.01890053,0.0777051,-3783263.99999868,3.9379638587929024,1.139691611125676,-0.5184288650873682,-0.8951955984039085,2
2485161,2485161,Cc1cc[nH]c1C(=O)Nc1cccc(NCCC2CC2)c1C,3.557,3.939,4.264,4.466,4.614,4.661,4.971,5.008,5.063,5.107,5.192,5.426,5.545,5.561,5.584,5.687,5.747,5.895,5.899,5.983,6.052,6.079,6.121,6.288,6.395,6.452,6.518,6.544,6.572,6.63,6.639,6.66,6.671,6.745,6.798,6.801,6.872,6.884,7.016,7.042,7.076,7.098,7.155,7.193,7.211,7.226,7.248,7.25,7.298,7.323,0.0210108,0.00034531,0.22706448,0.15408859,0.00893819,0.01364554,0.01812153,0.01533234,0.07426236,0.05045529,0.06629833,0.01148401,0.28441176,0.15322873,0.00560728,0.00165548,0.13141145,0.00072498,0.00080948,0.0178347,0.00150003,0.01909574,0.0244239,0.02373397,0.02049951,0.00379504,0.03999149,0.01231455,0.00960399,0.0234728,0.00040201,0.00712201,0.08132548,0.07034665,0.0163708,0.03164601,0.00245475,0.04265336,0.00050566,0.01452634,0.0062002,0.02107111,0.00083086,0.01325122,0.00373788,0.00256562,0.00144694,6.99e-05,0.01646735,0.00890476,-2760355.999999039,5.370198118533963,0.1065886624926952,-0.0319319668636878,0.0171897651752394,0
9604109,9604109,Cc1csc(CCCNC(=O)NCC2CCOCC2)n1,3.848,4.072,4.327,4.587,4.717,4.771,5.35,5.629,5.922,6.095,6.146,6.281,6.303,6.305,6.324,6.399,6.404,6.522,6.53,6.548,6.55,6.571,6.61,6.688,6.751,6.794,6.796,6.885,6.912,7.043,7.068,7.094,7.106,7.181,7.23,7.317,7.423,7.428,7.542,7.571,7.591,7.594,7.61,7.74,7.768,7.814,7.824,7.858,8.048,8.113,8.305e-05,6.06e-06,0.00147913,0.00826155,0.00878983,0.0768416,1.796e-05,0.06336463,0.00126239,1.717e-05,3.73e-06,0.00017944,3.303e-05,0.00021453,1.861e-05,0.00059083,0.00044315,0.00062313,4.147e-05,0.00055102,0.00430523,0.00308442,0.03508045,0.00396606,0.00588764,0.00033781,0.00031902,0.05387188,0.026532,0.02022216,0.0020062,0.00048314,0.0070919,0.00286644,0.08453253,0.03485415,0.0001403,0.02274555,0.24175132,0.00139005,0.00152138,0.00575328,0.00337996,0.00507529,0.01365566,0.00637448,0.00722054,0.13423954,0.07106397,0.00560289,4358591.999998479,9.012585034906522,0.005667274035149,-0.7844886773464369,-0.5877796230935353,1
