Unnamed: 0.1,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
6698330,6698330,O=C(O)c1ccc(F)c2c1CN(C(=O)C1(F)CCSCC1)CC2,3.02,3.37,3.504,3.578,3.826,3.859,3.928,4.172,4.657,4.887,4.909,5.088,5.128,5.242,5.314,5.419,5.43,5.474,5.493,5.572,5.64,5.645,5.67,5.765,5.781,5.842,5.876,5.89,5.92,5.945,5.989,6.03,6.111,6.138,6.227,6.241,6.316,6.334,6.347,6.377,6.419,6.504,6.547,6.586,6.606,6.639,6.668,6.699,6.733,6.742,0.0001344,0.00062694,0.00036234,0.00019765,0.00083803,0.00526452,8.326e-05,0.0002701,0.01830555,0.01770036,0.04186211,0.00086088,0.00162976,0.00098936,0.00017159,0.12352333,0.00775646,0.00417464,0.01118065,0.00999438,0.03152317,0.11871818,0.03329946,0.00616124,0.01122188,0.00690751,0.00146341,0.15892214,0.10249553,0.00061945,0.0004553,0.01162426,0.00238969,0.00415391,0.01234998,0.03337498,0.00500274,0.01492006,0.00240964,0.00299976,0.00090782,0.00076436,0.02782337,0.08586665,0.08820634,0.0040221,0.00296483,0.00095478,0.0060016,8.28e-06,1452812.9999994936,1.4715385804553351,0.7585248096631008,-0.6611718202761485,0.1684400452283074,3
4058550,4058550,CCCCNC(=O)CN1CCCN(c2nnc(Cc3cn4ccccc4n3)n2CCC)CC1,2.909,3.198,3.65,3.757,3.886,3.916,3.937,4.163,4.206,4.433,4.452,4.469,4.657,4.665,4.767,4.945,4.985,5.171,5.279,5.316,5.397,5.44,5.457,5.467,5.587,5.61,5.659,5.672,5.706,5.736,5.742,5.749,5.777,5.81,5.849,5.853,5.873,5.938,5.961,5.981,5.991,6.038,6.107,6.117,6.171,6.196,6.245,6.246,6.279,6.286,0.00104155,1.453e-05,0.00413438,0.00234174,0.04584203,0.00021546,6.43e-06,0.00047427,1.3e-07,0.01774936,0.00306729,0.01466944,0.00059421,0.00027442,0.00026906,4.43e-06,8.13e-06,0.00063794,0.00078499,0.18351611,0.14043329,0.00236217,0.00975995,0.01087701,8.842e-05,1.952e-05,0.0876659,0.00109929,0.00010229,0.00618293,0.05698892,0.35909749,0.0129795,0.00077363,0.00246991,0.00406258,0.01425878,0.0013025,0.00701759,0.00084598,0.00419163,0.0019725,0.00151291,0.04142559,8.902e-05,8.2e-06,0.01048786,8.149e-05,0.0023894,0.00037585,-1186966.999999585,-0.7914562632315236,0.3334126652510981,-0.3464557476770896,0.4094653594140971,0
2678909,2678909,O=C(OCC1(NCn2nnc3ccccc3c2=O)CCOCC1)c1ccnn1CC(F)F,2.946,3.299,3.372,3.518,3.556,3.651,3.726,3.776,3.822,3.846,3.939,3.955,3.984,4.005,4.061,4.16,4.203,4.243,4.265,4.269,4.273,4.381,4.487,4.529,4.615,4.669,4.698,4.943,4.958,4.976,5.003,5.043,5.095,5.134,5.145,5.18,5.272,5.317,5.32,5.324,5.354,5.426,5.452,5.533,5.558,5.575,5.601,5.605,5.618,5.631,0.00038644,1.634e-05,4.196e-05,0.00544331,0.00012162,0.00028094,4.002e-05,0.00023587,0.10660181,0.00660733,0.0025202,0.00067648,5.879e-05,0.00029243,0.00159731,0.01927115,0.00010672,0.00667561,0.00294855,0.00136921,0.000297,1.692e-05,0.00173749,0.03472005,3.44e-06,0.00022718,0.01341112,0.0004112,0.00102386,0.04822717,0.0216701,0.00034136,0.00070457,3.848e-05,0.06105184,4.996e-05,0.0001828,0.00017691,0.00019092,0.00010874,0.1145449,0.11429112,0.03884471,0.00584492,0.01487928,0.00015362,0.0713276,0.02101422,0.04352153,0.16724056,-2566607.999999104,-5.480086123259553,-0.1826975994111823,0.7796539353898996,-0.2212013479117873,0
5437953,5437953,CCc1c(OC(=O)Nc2nccc3ccncc23)nnn1-c1ccc(F)c(F)c1,3.194,3.294,3.32,3.354,3.545,3.63,3.653,3.668,3.7,3.777,3.833,3.923,3.933,4.026,4.028,4.079,4.137,4.164,4.237,4.274,4.418,4.427,4.431,4.47,4.563,4.664,4.673,4.679,4.758,4.766,4.772,4.804,4.904,5.06,5.07,5.105,5.109,5.131,5.174,5.221,5.26,5.292,5.323,5.348,5.356,5.421,5.43,5.527,5.57,5.574,0.00657942,0.01526859,0.00255728,0.00184996,0.02126084,0.03053869,0.02458047,0.03219906,0.11508386,0.00075104,0.03422405,6.037e-05,0.00061142,0.00039541,0.00030486,0.0004502,0.00227879,7.696e-05,0.02056614,0.00538024,0.00084888,0.0076938,0.17141985,0.00585672,0.0056896,0.00048498,0.20360643,0.0572106,0.02083967,0.00046585,0.00408159,0.0023676,0.0002199,0.0134151,0.00846859,0.03056097,0.01996588,0.03354033,0.00110071,0.04777868,0.00355879,0.00127781,0.00800696,0.00337282,0.02528502,0.09134917,0.00325809,0.28728397,0.00072442,0.00029826,192435.9999999372,-6.116918672092176,-0.4080862544620764,0.7185109734563425,-0.0438652823225733,4
1777266,1777266,CCOc1cc(C(=O)NNc2cccc(-n3ccnn3)c2)cc(OC)c1C(C)C,3.288,3.506,3.556,3.608,3.722,3.888,3.908,4.106,4.144,4.166,4.204,4.25,4.273,4.331,4.384,4.42,4.434,4.474,4.567,4.586,4.687,4.688,4.74,4.833,4.877,4.976,4.989,5.009,5.107,5.131,5.153,5.251,5.277,5.347,5.35,5.377,5.385,5.417,5.481,5.516,5.562,5.586,5.597,5.637,5.64,5.669,5.697,5.709,5.724,5.745,0.00229478,0.00430252,0.00066275,0.0073012,8.959e-05,0.10152541,0.03407624,0.01282638,1.658e-05,0.01724068,0.04485503,0.03086033,0.00397368,0.00535255,0.05860072,0.03641939,0.00027501,0.00140625,0.0133981,0.00677067,0.13714242,0.01539474,0.00211491,0.06999806,0.13300359,0.00070869,0.0040912,0.00918174,0.04304981,0.00521548,0.00024031,0.03700094,0.06245546,3.1e-07,0.00095777,0.0088703,0.0115451,2.985e-05,0.00075657,0.20848681,0.11151913,0.05740505,0.06599497,0.00130448,0.00229459,0.00735618,0.04426489,0.02452998,0.00307598,0.01000268,-3468250.9999987893,-4.027015222731749,-0.6441979319184067,0.3964507959321215,-0.0746590239270725,2
7917404,7917404,Cc1ccc(C)c(NC(=S)NNC(=O)CCn2c(=S)[nH]c3ccccc3c2=O)c1,1.626,1.944,1.988,2.306,2.646,2.809,2.964,3.022,3.074,3.095,3.126,3.152,3.233,3.342,3.417,3.436,3.49,3.655,3.798,3.851,3.874,3.97,3.996,4.067,4.094,4.171,4.243,4.256,4.29,4.333,4.338,4.433,4.467,4.474,4.488,4.529,4.546,4.547,4.556,4.576,4.61,4.676,4.715,4.798,4.837,4.845,4.869,4.882,4.927,4.946,1.279e-05,0.00013792,1.28e-06,2.687e-05,0.00012491,6.566e-05,0.00014278,0.00079683,1.982e-05,0.0012946,1.453e-05,0.00015227,0.01095408,0.00134742,0.00215544,2.657e-05,0.00040978,0.00015665,0.00351096,3.184e-05,0.00157908,0.24753109,0.10470293,0.00462153,0.00155659,0.00130841,0.00255504,0.00035555,0.00104994,0.00118476,0.05133137,2.54e-06,0.07731353,0.04524565,0.08998209,0.00109398,0.00149638,0.00286997,0.00012026,0.00089291,0.00015264,0.00920808,0.08139946,0.00156803,4.687e-05,0.00605209,0.04950431,0.07002534,0.01242783,0.01160006,2671886.9999990715,-10.386829231509353,1.5034330064460115,-0.1101974097909968,-0.0988213801082989,3
4924404,4924404,O=C(O)C=CNc1ccc(NS(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,2.885,2.978,3.183,3.312,3.456,3.74,3.757,3.872,3.963,4.161,4.217,4.277,4.289,4.453,4.545,4.578,4.6,4.633,4.705,4.729,4.784,4.88,4.931,4.962,5.088,5.152,5.2,5.212,5.223,5.271,5.283,5.393,5.421,5.463,5.514,5.547,5.579,5.626,5.663,5.685,5.713,5.74,5.778,5.797,5.815,5.857,5.859,5.867,5.875,5.934,0.04506337,0.00078869,0.00113728,6.2e-07,0.00119993,0.0551597,0.49666032,0.15186136,0.0066017,0.00336921,0.07311105,0.02144434,0.00935883,0.00125576,0.02248989,0.10760978,0.01506453,0.00222328,0.0088353,0.0002494,0.00017095,0.0149813,0.06849089,0.00027915,0.04523454,0.00213062,0.02456183,0.04144738,0.0012741,0.04047435,0.00998747,0.03666556,0.00481906,0.00622844,0.01987327,0.01346088,0.02956141,0.00373568,0.04662708,0.00321719,0.00677846,0.0381151,0.02342143,0.0151049,0.02560872,0.00119623,0.00076844,0.00854496,0.017464,0.06980976,-321112.99999988754,-3.3791593902389327,0.43550414506294,-0.0450859217821238,0.0380606641112767,4
8544234,8544234,CCC(C)C(=O)N1CCN(NC(=O)C(C)(C)c2ccc(F)cc2F)CC1,2.883,3.218,3.26,3.32,3.607,3.728,3.939,4.298,4.323,4.689,4.791,5.023,5.123,5.207,5.208,5.252,5.26,5.389,5.506,5.585,5.607,5.629,5.719,5.765,5.868,5.896,5.964,6.015,6.054,6.096,6.18,6.214,6.264,6.279,6.293,6.343,6.349,6.364,6.417,6.439,6.566,6.587,6.638,6.653,6.657,6.676,6.693,6.722,6.726,6.775,6.604e-05,0.00244876,0.00016815,0.00605836,0.00755964,0.03112561,0.01024344,0.00010917,0.013177,0.00121636,5.67e-05,0.03925356,0.00222543,0.00073963,1.01e-06,4.34e-06,0.00045442,9.7e-07,0.01480732,5.57e-06,0.0005421,4.078e-05,1.868e-05,3.7e-06,0.00337455,0.00100217,0.00055678,0.00506079,0.00227878,0.0002004,0.05252329,0.16506938,0.00107089,0.0228781,0.00918669,0.00297503,0.00227732,0.02896502,0.01802899,0.01502031,0.29499884,0.03050779,0.01265989,0.05962929,0.0259887,0.00885082,0.04341352,0.00056665,0.0014803,0.01047306,3298716.999998847,1.5545734310760695,1.386769212529962,-0.5820503692755397,0.3397251449966055,1
8273765,8273765,CCN=C(NCCc1cnn(CNCC)c1C)Nc1ccc(S(=O)(=O)Nc2nnc(CC)s2)cc1,3.132,3.296,3.433,3.503,3.54,3.588,3.756,3.84,3.871,4.001,4.017,4.074,4.115,4.185,4.208,4.232,4.296,4.37,4.432,4.455,4.472,4.504,4.563,4.61,4.662,4.703,4.728,4.773,4.814,4.869,4.939,4.984,5.067,5.079,5.124,5.142,5.181,5.193,5.238,5.241,5.271,5.319,5.35,5.366,5.403,5.426,5.437,5.446,5.462,5.469,0.11470801,0.02892013,0.0683987,0.00376984,0.00428042,0.09340681,0.00057572,0.0184653,0.00167382,0.00516684,0.00042121,0.15773042,0.00725352,0.00237839,0.08945546,0.00895766,0.02938907,1.989e-05,0.04878936,0.00100958,0.0122084,5.176e-05,0.12564753,0.00203099,0.03285147,0.0022006,0.00069191,7.514e-05,0.0157862,0.00083796,0.03491108,0.01949417,0.06797587,0.01254323,0.00246551,0.03419441,0.01227493,0.01104257,0.00077037,0.00383451,0.01136356,0.01713,0.0018611,0.00153181,0.00585898,0.00335826,0.00249483,0.00250558,0.01267216,0.00062128,3028247.9999989443,-5.564400488300785,-0.6256834900376242,0.2787457843634382,-0.0085985851164483,3
955355,955355,Cc1[nH]ncc1C(=O)NC1(CNC(=O)c2cnn(N(C)C)c2)CCC1,4.029,4.142,4.177,4.287,4.527,4.561,4.625,4.641,4.739,4.793,4.971,5.074,5.123,5.268,5.307,5.432,5.448,5.489,5.569,5.576,5.597,5.668,5.722,5.758,5.789,5.843,5.923,5.932,5.967,5.989,6.031,6.159,6.238,6.25,6.305,6.308,6.394,6.452,6.491,6.554,6.563,6.645,6.656,6.662,6.749,6.757,6.782,6.807,6.847,6.905,0.00021991,4.607e-05,0.00054127,0.00037304,6.073e-05,0.01596981,4.44e-06,1.281e-05,4.684e-05,0.03243727,0.00064016,0.00191534,0.01094753,0.01223605,0.00682743,3.39e-06,0.01753966,0.00055449,0.05329241,8.317e-05,0.03120908,0.04125552,0.03873122,0.00600904,0.00106572,0.0087037,0.08443983,0.00017187,0.23200682,0.00483953,0.00049803,0.00076236,0.00056898,0.00011986,9.242e-05,4.384e-05,6.219e-05,2.127e-05,0.0019082,0.12734219,0.10703804,0.00444663,0.02490253,0.0635282,0.00028301,0.0069325,0.02715952,0.00017646,0.00153682,0.00019271,-4290161.999998504,2.4761581274067432,-0.6801028854838719,0.4018632145124037,0.089709642444719,2
7470403,7470403,CCCNC(=O)Cc1ccc(OC(=O)Nc2cccc(OCC(=O)N(C)C)c2)cc1,3.831,3.845,3.91,3.954,4.12,4.23,4.262,4.342,4.421,4.431,4.461,4.474,4.527,4.556,4.566,4.622,4.631,4.664,4.725,4.732,4.831,4.864,4.905,4.922,4.944,5.001,5.044,5.051,5.068,5.119,5.164,5.191,5.271,5.367,5.43,5.466,5.493,5.499,5.538,5.581,5.779,5.786,5.817,5.838,5.871,5.895,5.9,5.927,5.938,6.023,0.01313612,0.03729995,7.311e-05,0.00292244,0.03655363,0.00450518,0.00028461,0.04873713,0.04536726,4.938e-05,0.00012033,0.02558349,0.0001639,0.00423773,0.00015874,0.00019481,0.00477602,0.01370851,0.11228426,6.554e-05,0.01341167,0.03027366,0.0227126,0.01759623,0.00036019,0.05888628,1.606e-05,0.01990178,0.00486912,0.01741723,0.02062783,0.00338089,0.00015836,0.22732217,0.08608334,0.00354169,0.02805558,0.058574,0.01224836,0.00127712,0.00491048,0.00014647,0.05626747,0.00914051,5.54e-05,0.0016906,0.0030761,0.00019768,0.00285429,0.00582046,2224885.999999225,-2.864886252910979,-1.422278229853512,0.6194705368390716,-0.3596497944853781,3
8677257,8677257,CN1C=C(CCNC(=O)c2csc(-c3cccc(C(F)(F)F)c3)n2)Cc2ccccc21,1.368,2.096,2.125,2.668,2.748,2.853,3.085,3.296,3.42,3.475,3.644,3.661,3.836,3.843,3.87,3.873,3.984,4.054,4.07,4.14,4.205,4.21,4.328,4.465,4.511,4.569,4.63,4.675,4.708,4.716,4.761,4.775,4.777,4.827,4.838,4.855,4.944,4.961,5.063,5.085,5.137,5.152,5.172,5.184,5.235,5.249,5.252,5.281,5.288,5.383,3.136e-05,1.01e-06,7.3e-07,0.00112688,0.00063362,3.15e-06,7.89e-06,1.836e-05,2.61e-06,1.978e-05,0.19513884,0.02140518,0.02906585,2.616e-05,0.14370235,0.01438216,0.01629962,1.947e-05,0.00144702,4.77e-05,0.00488438,3.059e-05,0.02192077,9.673e-05,0.08991349,0.00015838,0.00060789,1.255e-05,0.00043174,0.00716713,0.00336667,0.00078601,0.00030208,0.00012042,0.00026217,0.03677834,0.02976038,0.00037169,0.00046523,0.00612646,0.03396882,0.02352926,0.04201414,0.02705971,0.00712227,0.00060649,0.00028633,0.03009428,0.01024032,0.02706625,3431739.999998805,-7.777617338120714,1.7644583700693526,-0.5460438728848802,-0.3111831311812021,1
5918713,5918713,CC(C)N(C)c1nnc(-c2cccc(S(C)(=O)=O)c2)n1Cc1ccccc1S(=O)(=O)N(C)C,2.647,2.907,3.168,3.256,3.372,3.445,3.53,3.597,3.638,3.781,3.79,3.868,3.969,4.01,4.058,4.06,4.201,4.226,4.235,4.262,4.291,4.344,4.363,4.41,4.44,4.48,4.509,4.541,4.614,4.623,4.625,4.642,4.648,4.719,4.734,4.817,4.875,4.884,4.884,4.9,4.901,5.012,5.028,5.068,5.079,5.103,5.116,5.124,5.166,5.215,0.00713562,9.42e-05,0.00031127,0.00785402,0.0024381,2.187e-05,0.02253873,0.00529205,1.05e-05,9.014e-05,0.00617586,0.00149158,2.112e-05,7.369e-05,0.00694406,0.00744067,5.16e-06,2.716e-05,0.01234199,0.00376497,0.00278821,8.317e-05,0.0016429,0.00312516,0.00170671,6.3e-06,0.03050336,0.00275211,0.00062695,0.00019913,0.00105979,0.00114499,0.0001951,0.00335025,3.752e-05,0.00036655,0.00064722,0.00016113,0.00023132,0.00405857,0.00016011,1.925e-05,0.01110174,1.03e-06,0.00140157,0.00795352,0.00298393,0.0092952,0.00771578,2.86e-05,673195.9999997702,-7.406349165842334,-0.4840782743750134,-0.1631942374962018,-0.0895366115623495,4
7723811,7723811,CCN(CCc1ccccc1)Cc1nnc(C(=O)NC(C)C)n1Cc1ccc2c(c1)COCC2,3.483,3.578,3.72,3.844,3.856,3.896,3.938,4.081,4.214,4.253,4.287,4.369,4.391,4.446,4.474,4.502,4.52,4.552,4.595,4.649,4.688,4.699,4.723,4.73,4.768,4.794,4.805,4.844,4.872,4.911,4.928,4.946,4.978,5.01,5.071,5.082,5.158,5.197,5.211,5.218,5.224,5.248,5.287,5.302,5.328,5.391,5.491,5.53,5.569,5.579,7.18e-05,3.182e-05,0.00018602,0.00100537,0.00041234,0.00152916,0.00016942,0.00080745,3.48e-06,1.727e-05,0.0011347,0.00151512,0.00723544,0.00062781,0.00224449,0.00038413,0.00072186,0.00042214,8.62e-06,7.98e-06,7.7e-06,0.0002028,0.00422453,0.00016694,0.00128557,0.00034691,4.284e-05,2.632e-05,0.00047563,5.997e-05,0.01206407,0.02250533,0.00030606,0.00307295,0.04655332,0.20268411,2.994e-05,2.251e-05,0.00143874,0.00195578,0.00210929,0.00375229,0.01538541,0.02180515,0.06869615,0.00247139,4.41e-06,1.788e-05,0.03119542,0.00191784,2478293.999999138,-4.836737562220973,-1.5733810658251348,-0.0510377686653771,-0.0773668444909791,3
226805,226805,Cc1cc2n[nH]c(NC(=O)CCCCCNC(=O)NC3CCCCC3)c2c(=O)n1C,3.597,3.864,3.883,3.921,4.153,4.188,4.317,4.445,4.477,4.53,4.533,4.769,4.818,4.843,4.854,5.109,5.12,5.398,5.41,5.615,5.69,5.734,5.775,5.783,5.816,5.884,6.02,6.031,6.07,6.107,6.143,6.207,6.217,6.261,6.288,6.301,6.306,6.383,6.394,6.44,6.466,6.467,6.554,6.561,6.576,6.585,6.626,6.655,6.665,6.706,7.88e-06,0.00082505,0.06617641,3.3e-07,3.477e-05,4.21e-05,0.1004471,6.325e-05,8.157e-05,0.00707661,0.11125829,0.00010292,0.2435471,3.589e-05,9.923e-05,0.00154161,0.02335031,1.672e-05,2.8e-07,0.07354673,4.096e-05,1.039e-05,6.051e-05,8.24e-06,0.09627459,3.454e-05,1.6e-07,0.08354617,4.894e-05,1.89e-06,0.00257945,3.158e-05,1.61e-06,0.01995586,0.00010501,0.00161218,0.00175858,0.00131564,4.235e-05,0.09813103,0.00078381,0.00144791,0.05003609,3e-08,1.88e-06,0.00099848,0.00082552,5.21e-06,0.00020234,0.00135616,-5018711.999998249,1.6002308717295617,0.2008114876568479,0.3440590313233975,0.6550365233684483,2
8916261,8916261,Cc1cc(NNC(=O)Nc2ccccc2-n2ccnn2)ccc1CNCCNC(=O)c1nn(C)cc1C,2.807,3.076,3.263,3.276,3.575,3.673,3.733,3.733,3.795,3.951,4.047,4.105,4.143,4.187,4.201,4.226,4.243,4.255,4.265,4.36,4.422,4.474,4.506,4.549,4.554,4.555,4.574,4.6,4.641,4.701,4.722,4.723,4.759,4.782,4.815,4.825,4.837,4.84,4.891,4.896,4.923,5.011,5.031,5.036,5.054,5.096,5.102,5.131,5.183,5.217,2.97e-06,0.00766109,4.008e-05,1.935e-05,0.04810623,8.232e-05,0.00044178,9.47e-06,6.84e-06,0.00054932,0.00041444,2.151e-05,0.00029712,0.00105145,0.10932637,0.00067124,0.01488605,0.010048,2.535e-05,5.902e-05,0.00010579,0.00024517,0.00121338,0.14232932,5.205e-05,0.00209678,6.735e-05,4.6e-05,0.11681317,0.00611601,5.44e-06,0.0012005,5.71e-06,0.00116817,0.02682242,0.02116628,0.17982965,0.02245914,0.00084216,0.02003322,0.03305748,1.247e-05,3.33e-06,0.00038438,0.00091357,0.00010596,0.00212578,1.045e-05,0.18956242,0.00545188,3670743.999998721,-6.875231850328964,-0.9486948690508172,-0.4125192628395707,-0.1213167081678898,1
5966982,5966982,COc1cccc2c1CCN(c1nnc(C3CCC3)n1CCN(CCN(C)C1CCCC1)C(C)C)C2,3.288,3.482,3.606,3.81,4.055,4.238,4.258,4.441,4.62,4.82,4.873,4.979,5.017,5.095,5.152,5.189,5.277,5.29,5.358,5.399,5.756,5.807,5.876,5.913,5.945,5.978,5.991,6.006,6.011,6.019,6.054,6.08,6.142,6.152,6.176,6.204,6.218,6.229,6.28,6.297,6.328,6.376,6.383,6.404,6.414,6.49,6.493,6.529,6.557,6.6,0.00612631,0.00116717,0.00082714,3.724e-05,0.00189563,0.0012116,0.00042186,0.00020522,0.01209299,0.00316908,0.01196918,0.0036246,0.00457844,0.00332383,0.00087628,0.00049182,0.14480624,0.00192294,0.00098764,0.00332314,0.00414424,1.693e-05,0.00033389,0.00067908,0.00839443,0.04594615,0.09056406,0.10000381,0.00061194,0.1026732,0.08876424,0.0002892,0.12484848,0.01537214,0.02495046,0.01313213,0.00691163,0.015158,0.04337137,0.09847191,0.02989013,0.01350832,0.0050978,0.00088803,0.0714542,0.013922,0.000516,0.00094886,0.0044105,0.00496368,721464.9999997483,1.362176189641238,0.1603140622798805,-0.535969885739751,0.3841632407504817,4
2634400,2634400,Cc1ccc(SCCNC(=O)C(N)(F)c2ccc(C)nc2)cc1,3.813,3.934,4.011,4.015,4.02,4.221,4.321,4.388,4.432,4.577,4.638,4.655,4.683,4.865,4.893,4.904,4.93,4.944,5.021,5.055,5.108,5.121,5.164,5.197,5.288,5.325,5.418,5.446,5.452,5.463,5.529,5.692,5.777,5.805,5.812,5.881,5.95,5.983,5.988,6.003,6.15,6.177,6.194,6.224,6.288,6.376,6.403,6.415,6.421,6.436,0.01924572,0.00145068,0.00583542,0.00516321,0.01528857,0.00102777,0.01943575,0.06018672,0.00363479,6.073e-05,0.00457918,6.991e-05,0.00025012,0.00228965,0.00057275,5.522e-05,0.00069724,0.00042812,6.392e-05,0.03466377,5.764e-05,6.35e-06,0.0010143,0.00233132,0.0323428,2.968e-05,0.11042203,0.03118491,0.00055752,0.01194848,2.78e-05,0.02985689,0.00042184,0.0005643,0.01025485,0.00018006,0.00723909,0.00057341,3.329e-05,0.00925087,0.0050816,0.00101432,0.00016746,0.00618326,0.00761886,0.16003339,0.01195131,0.37199191,0.02180258,0.21875716,-2611116.9999990896,-0.625726977286674,-0.7127395453259963,0.7082685222974929,-0.1695193513880675,0
2542139,2542139,CSC(C)(C)CNC(Cc1ccccc1S(C)(=O)=O)c1sccc1O,3.112,3.486,3.502,3.514,3.855,3.886,4.056,4.177,4.207,4.377,4.405,4.441,4.757,4.823,4.864,4.992,5.077,5.113,5.2,5.233,5.274,5.31,5.349,5.422,5.45,5.486,5.51,5.545,5.591,5.605,5.627,5.681,5.7,5.746,5.793,5.812,5.862,5.898,5.951,5.967,6.026,6.031,6.048,6.097,6.123,6.132,6.137,6.168,6.229,6.241,0.00782147,0.00141154,0.01999959,0.0002382,0.00136251,0.00012736,0.00281789,5.646e-05,0.00299516,0.11727953,0.00295686,0.01344036,0.00049035,0.0057845,0.00233571,0.00849338,3.18e-05,0.01079714,0.02594497,0.00506158,0.02294359,0.01746442,0.01079302,0.00020644,0.02512435,0.01429284,0.00818926,0.00029903,0.00023714,0.001522,0.00067761,0.00130347,0.00091415,0.01340089,0.00220752,0.00075534,0.00039543,0.00120016,0.0325989,0.00177565,0.00457636,0.00427234,0.01602236,0.0062658,0.00091108,0.00253755,0.00351757,0.04155446,0.03106157,0.03486016,-2703377.999999059,-1.0800786197916066,0.1172432653432619,-0.2934861738579287,0.3611783483695316,0
7900834,7900834,CCN(CCCCN(C)C)C(=O)COC1CCNCC1,5.093,5.119,5.603,5.996,6.632,7.094,7.453,7.545,7.694,7.766,7.887,7.979,8.12,8.157,8.205,8.358,8.421,8.493,8.612,8.658,8.776,8.859,8.995,9.064,9.243,9.38,9.452,9.64,9.739,9.946,10.048,10.101,10.158,10.336,10.468,10.711,10.815,11.002,11.156,11.548,11.563,11.741,11.747,11.804,11.959,12.054,12.09,12.19,12.2,12.259,0.00046403,4.516e-05,6.338e-05,0.00381603,0.21637201,0.00951099,0.00227206,0.00485432,0.00070004,0.00165157,0.00150687,0.00022183,0.00095562,0.0014928,0.00108915,0.00220724,0.00326689,0.02872812,0.01991056,0.006971,0.00516425,0.01609089,0.01240719,0.06424386,0.01314984,0.00347718,0.00697145,0.00858208,0.00029111,0.00065955,0.00023862,0.00129743,0.01213297,0.00173303,0.01230986,0.00263814,0.00049926,0.00284605,0.00327324,0.027789,0.00361396,0.00549376,0.00534347,0.04261125,0.00196532,0.00306726,0.0246303,0.01491475,0.00853082,0.00121998,2655316.9999990533,28.959726654455935,3.0676508400107583,1.9192472464776795,-1.9937070837194613,3
6493705,6493705,Cc1cnc(-c2nnc(N(C)CCN3CCOCC3)n2Cc2cccs2)c(O)c1,2.838,2.984,3.142,3.23,3.568,3.635,3.662,3.757,3.921,3.947,3.992,4.162,4.208,4.226,4.364,4.365,4.542,4.624,4.658,4.732,4.771,4.802,4.881,4.916,4.925,4.95,4.961,4.996,5.013,5.033,5.116,5.152,5.176,5.289,5.341,5.384,5.428,5.483,5.527,5.549,5.658,5.677,5.716,5.718,5.775,5.777,5.781,5.793,5.896,5.949,0.00290213,0.05627369,0.00739087,0.03354101,0.00103021,0.0006771,0.01544547,0.00239549,0.0155444,0.02150478,0.01815991,0.01267016,0.16398788,0.00420679,0.00298723,0.00245043,0.00015628,0.00019101,0.02830779,0.00865401,0.00261131,0.00027079,0.00202594,0.03101969,0.00163278,0.00560624,0.02150354,0.00135328,0.12617923,0.00634242,0.00637408,0.00390602,0.01366436,0.04969505,0.00020833,0.0140208,0.0031956,0.0052745,0.01239539,0.00241377,0.00829708,0.0060894,8.54e-06,0.00107971,0.00025113,0.00079868,6.29e-06,0.00826104,0.00891191,0.00010636,1248187.9999995658,-4.157253248031832,0.4175090572925969,0.1262575254856369,-0.0333188154399392,3
7443173,7443173,CCCCN(Cc1ccc(C)o1)C(=S)NC1CN(c2ccncn2)C1,3.407,3.676,3.73,3.763,3.925,4.08,4.28,4.316,4.393,4.44,4.446,4.559,4.589,4.642,4.779,4.825,4.836,4.884,5.065,5.077,5.099,5.337,5.367,5.407,5.453,5.62,5.681,5.727,5.803,5.816,5.91,5.924,5.949,5.963,6.012,6.22,6.228,6.257,6.343,6.403,6.449,6.466,6.503,6.529,6.582,6.59,6.628,6.672,6.706,6.716,6.42e-06,0.00013276,0.00092449,1.59e-06,9.525e-05,8.831e-05,2.6e-05,0.00059532,4.786e-05,0.02211291,0.00072371,0.0001127,4.902e-05,4.68e-06,0.1965589,4.315e-05,0.0004677,0.02294931,0.00857329,0.00161024,0.00233406,0.04110623,0.28512797,0.00177537,0.00136368,0.09729162,0.01373298,0.0022277,0.26812073,0.00017875,2.357e-05,3.11e-06,1.27e-06,6.31e-06,4.4e-07,0.00136458,0.02454252,0.00062916,0.00273166,0.00041874,6.614e-05,4.014e-05,0.00607098,0.00662442,0.16353985,0.18573279,0.00054722,0.00063628,0.00046642,0.00073528,2197655.999999232,0.3051552832547528,0.5255579931040673,0.959004381975863,-0.075310327262674,3
